document_id	entity_type	entity_text	entity_span
27240174_ru	DISO	венозного тромбообразования	169-196
27240174_ru	CHEM	гепаринами	232-242
27240174_ru	DISO	ВТЭО	469-473
27240174_ru	DISO	СГБ	527-530
27240174_ru	LABPROC	сканирование	628-640
27240174_ru	ANATOMY	сосудов системы нижней полой вены	641-674
27240174_ru	CHEM	гепаринов	788-797
27240174_ru	DISO	неврологической симптоматики	865-893
27240174_ru	DISO	ВТЭО	906-910
27240174_ru	DISO	нарушений двигательных функций	1114-1144
27240174_ru	PHYS	двигательных функций	1124-1144
27240174_ru	DEVICE	катетера	1210-1218
27240174_ru	ANATOMY	центральной вене	1221-1237
27240174_ru	DISO	Тромбообразование	1262-1279
27240174_ru	ANATOMY	нижней полой вены	1290-1307
27240174_ru	ANATOMY	венозных	112-120
27240174_ru	DISO	тромбоэмболических осложнений	121-150
27240174_ru	DISO	ВТЭО	152-156
27240174_ru	ANATOMY	венозного	169-178
27240174_ru	DISO	тромбообразования	179-196
27240174_ru	CHEM	низкомолекулярными гепаринами	213-242
27240174_ru	DISO	синдрома Гийена-Барре	293-314
27240174_ru	PHYS	неврологического статуса	591-615
27240174_ru	LABPROC	дуплексное сканирование	617-640
27240174_ru	ANATOMY	вены	670-674
27240174_ru	ANATOMY	полой вены	664-674
27240174_ru	ANATOMY	нижней полой вены	657-674
27240174_ru	CHEM	низкомолекулярных гепаринов	770-797
27240174_ru	DISO	СГБ	815-818
27240174_ru	DISO	тромбозы	936-944
27240174_ru	ANATOMY	артерии	977-984
27240174_ru	ANATOMY	легочной артерии	968-984
27240174_ru	DISO	тромбоэмболия	954-967
27240174_ru	ANATOMY	вене	1233-1237
27240174_ru	ANATOMY	вены	1303-1307
27240174_ru	ANATOMY	полой вены	1297-1307
27240174_ru	DISO	СГБ	1320-1323
27240174_ru	ANATOMY	сосудов	641-648
27240174_ru	DISO	инфекционные осложнения	1177-1200
27240174_ru	DISO	инфекционные	1177-1189
27240174_ru	DISO	осложнений	140-150
27240174_ru	ANATOMY	легочной	968-976
27240174_ru	ANATOMY	венозные	927-935
27240174_ru	DISO	осложнения	1190-1200
27240174_ru	FINDING	универсальности данного патологического процесса	1400-1448
27240174_ru	FINDING	Значимыми факторами риска	987-1012
27240174_ru	DISO	тяжелое течение заболевания	1022-1049
27240174_ru	FINDING	частота, факторы риска и особенности течения ВТЭО	424-473
27240174_ru	FINDING	частоты встречаемости, факторов риска, особенностей течения венозных тромбоэмболических осложнений	52-150
27240174_ru	FINDING	развивались ВТЭО	894-910
27240174_ru	DISO	острые венозные тромбозы	920-944
27240174_ru	DISO	Тромбообразование в системе нижней полой вены	1262-1307
27240177_ru	DISO	БНС	138-141
27240177_ru	DISO	БНС	237-240
27240177_ru	CHEM	нимесулида	72-82
27240177_ru	CHEM	немулекс	84-92
27240177_ru	DISO	острой боли	104-115
27240177_ru	ANATOMY	нижней части спины	118-136
27240177_ru	DISO	первичным синдромом БНС	217-240
27240177_ru	CHEM	немулекс	288-296
27240177_ru	LABPROC	клинико-неврологического обследования	505-542
27240177_ru	DISO	боли	565-569
27240177_ru	DISO	симптома Ласега	643-658
27240177_ru	PHYS	движений	672-680
27240177_ru	ANATOMY	поясничном отделе позвоночника	683-713
27240177_ru	DISO	нежелательных побочных реакций	763-793
27240177_ru	LABPROC	физикального обследования	810-835
27240177_ru	LABPROC	лабораторного контроля	838-860
27240177_ru	CHEM	Немулекс	888-896
27240177_ru	DISO	болевого синдрома	942-959
27240177_ru	ANATOMY	поясничном отделе позвоночника	987-1017
27240177_ru	PHYS	функционального статуса	1138-1161
27240177_ru	DISO	БНС	1174-1177
27240177_ru	FINDING	статистически значимым обезболивающим эффектом	1225-1271
27240177_ru	ANATOMY	спины	131-136
27240177_ru	DISO	синдромом БНС	227-240
27240177_ru	PHYS	интенсивности боли	551-569
27240177_ru	ANATOMY	позвоночника	701-713
27240177_ru	ANATOMY	позвоночника	1005-1017
27240177_ru	PHYS	подвижности	973-984
27240177_ru	CHEM	немулекса	1190-1199
27240177_ru	DISO	острой боли в нижней части спины	104-136
27240177_ru	DISO	боли	111-115
27240177_ru	FINDING	купированию болевого синдрома	930-959
27240177_ru	FINDING	увеличению подвижности	962-984
27240177_ru	FINDING	высокой безопасностью	1296-1317
27240177_ru	DISO	боли в нижней части спины	111-136
27240177_ru	FINDING	эффективности и безопасности лечения	346-382
27240177_ru	FINDING	эффективности противовоспалительной терапии	1062-1105
27240177_ru	FINDING	восстановления прежнего функционального статуса	1114-1161
27240179_ru	DISO	инсульта	141-149
27240179_ru	DISO	постинсультных когнитивных нарушений	67-103
27240179_ru	CHEM	целлекс	207-214
27240179_ru	LABPROC	нейропсихологическое тестирование	257-290
27240179_ru	DISO	ИИ	322-324
27240179_ru	CHEM	целлекс	381-388
27240179_ru	DISO	ИИ	537-539
27240179_ru	DISO	мультифункциональные ПИКН	549-574
27240179_ru	FINDING	нарушения внимания, регуляторных функций, речи и памяти	610-665
27240179_ru	PHYS	регуляторных функций	630-650
27240179_ru	DISO	мультифункциональные неамнестические познавательные нарушения	704-765
27240179_ru	DISO	познавательные нарушения	741-765
27240179_ru	DISO	ПИКН	802-806
27240179_ru	DISO	ПИКН	932-936
27240179_ru	FINDING	снижение скорости или регуляции познавательной деятельности	1050-1109
27240179_ru	DISO	когнитивные нарушения	1154-1175
27240179_ru	DISO	ПИКН	1232-1236
27240179_ru	CHEM	целлекс	1295-1302
27240179_ru	DISO	остром периоде ИИ	1305-1322
27240179_ru	DISO	ИИ	1320-1322
27240179_ru	CHEM	целлекс	1527-1534
27240179_ru	DISO	ПИКН	1570-1574
27240179_ru	DISO	остром периоде ИИ	1577-1594
27240179_ru	DISO	ИИ	1592-1594
27240179_ru	PHYS	нейропсихологическую характеристику	31-66
27240179_ru	DISO	когнитивных нарушений	82-103
27240179_ru	DISO	ПИКН	105-109
27240179_ru	DISO	ишемического инсульта	128-149
27240179_ru	DISO	ИИ	151-153
27240179_ru	DISO	остром периоде ИИ	307-324
27240179_ru	DISO	остром периоде ИИ	522-539
27240179_ru	DISO	ПИКН	570-574
27240179_ru	DISO	неамнестические познавательные нарушения	725-765
27240179_ru	DISO	неамнестические ПИКН	786-806
27240179_ru	DISO	Монофункциональные неамнестические ПИКН	767-806
27240179_ru	DISO	мнестический дефицит	841-861
27240179_ru	DISO	Изолированный мнестический дефицит	827-861
27240179_ru	PHYS	регуляции познавательной деятельности	1072-1109
27240179_ru	PHYS	скорости или регуляции познавательной деятельности	1059-1109
27240179_ru	FINDING	смешанные когнитивные нарушения	1144-1175
27240179_ru	DISO	ПИКН смешанного характера	1232-1257
27240179_ru	PHYS	регуляторных и зрительно-пространственных функций	1435-1484
27240179_ru	PHYS	нейродинамических, регуляторных и зрительно-пространственных функций	1416-1484
27240179_ru	CHEM	нейротрофический препарат	1501-1526
27240179_ru	PHYS	пожилых	903-910
27240179_ru	PHYS	молодого и среднего возраста	993-1021
27240179_ru	PHYS	возраста	1209-1217
27240179_ru	FINDING	эффективным при коррекции ПИКН	1544-1574
27240179_ru	FINDING	увеличению возраста пациентов	1198-1227
27240179_ru	DISO	ишемического	128-140
27240179_ru	FINDING	эффективность применения препарата целлекс	172-214
27240179_ru	DISO	остром периоде ишемического инсульта	113-149
27240179_ru	PHYS	возраста	1013-1021
27240179_ru	FINDING	эффективности препарата целлекс	1271-1302
27240179_ru	FINDING	улучшением когнитивного статуса	1364-1395
27240179_ru	FINDING	ПИКН с преобладанием смешанного варианта	932-972
27240182_ru	DISO	аневризмы	118-127
27240182_ru	DISO	патологии дистального отрезка	36-65
27240182_ru	ANATOMY	несущей артерии	66-81
27240182_ru	PHYS	гемодинамику	95-107
27240182_ru	DISO	артериовенозной мальформации	209-237
27240182_ru	LABPROC	компьютерно-томографической ангиографии	268-307
27240182_ru	DISO	тромбоза	343-351
27240182_ru	ANATOMY	артерии	360-367
27240182_ru	PHYS	кровотока М1-М2	417-432
27240182_ru	ANATOMY	средней мозговой артерии	440-464
27240182_ru	DISO	АВМ	502-505
27240182_ru	PHYS	кровотока	533-542
27240182_ru	ANATOMY	отрезка несущей артерии	543-566
27240182_ru	ANATOMY	артерии	559-566
27240182_ru	PHYS	артериовенозного сброса	612-635
27240182_ru	DISO	АВМ	636-639
27240182_ru	FINDING	перераспределение потоков крови	690-721
27240182_ru	PHYS	потоков крови	708-721
27240182_ru	PHYS	кровотока	740-749
27240182_ru	ANATOMY	ветвей средней мозговой артерии	750-781
