document_id	relation	head_text	head_span	head_type	tail_text	tail_span	tail_type
27274597_ru	FINDING_OF	медицинская помощь могла быть классифицирована как адекватная	1415-1476	FINDING	беременности	1327-1339	PHYS
27296000_ru	SUBCLASS_OF	Немелкоклеточный рак легкого	0-28	DISO	рак легкого	17-28	DISO
27296000_ru	SUBCLASS_OF	рак легкого	17-28	DISO	рак	17-20	DISO
27296000_ru	ABBREVIATION	Немелкоклеточный рак легкого	0-28	DISO	НМРЛ	30-34	DISO
27296000_ru	SUBCLASS_OF	злокачественных опухолей	71-95	DISO	опухолей	87-95	DISO
27296000_ru	AFFECTS	злокачественных опухолей	71-95	DISO	легкого	96-103	ANATOMY
27296000_ru	HAS_CAUSE	канцерогенезе	161-174	DISO	злокачественных опухолей	71-95	DISO
27296000_ru	HAS_CAUSE	Эпигенетические изменения	105-130	FINDING	канцерогенезе	161-174	DISO
27296000_ru	SUBCLASS_OF	злокачественных опухолей	71-95	DISO	онкологических заболеваниях	399-426	DISO
27296000_ru	HAS_CAUSE	онкологических заболеваниях	399-426	DISO	Изменения экспрессии микроРНК	347-376	FINDING
27296000_ru	PART_OF	клеток	597-603	ANATOMY	ткань	512-517	ANATOMY
27296000_ru	PHYSIOLOGY_OF	трансформации клеток	583-603	PHYS	клеток	597-603	ANATOMY
27296000_ru	ASSOCIATED_WITH	трансформации клеток	583-603	PHYS	прогрессирования опухоли	540-564	DISO
27296000_ru	HAS_CAUSE	канцеризации	452-464	DISO	прогрессирования опухоли	540-564	DISO
27296000_ru	HAS_CAUSE	поля канцеризации	654-671	DISO	рецидива	695-703	DISO
27296000_ru	SUBCLASS_OF	НМРЛ	1008-1012	DISO	опухолью	879-887	DISO
27296000_ru	ASSOCIATED_WITH	Экспрессия микроРНК	1033-1052	PHYS	опухоли	1080-1087	DISO
27296000_ru	PHYSIOLOGY_OF	Экспрессия микроРНК	1033-1052	PHYS	тканях	1128-1134	ANATOMY
27296000_ru	TO_DETECT_OR_STUDY	ПЦР	1179-1182	LABPROC	Экспрессия микроРНК	1033-1052	PHYS
27296000_ru	ASSOCIATED_WITH	экспрессия микроРНК let-7a	1489-1515	PHYS	опухоли	1526-1533	DISO
27296000_ru	AFFECTS	опухолевой	1654-1664	DISO	ткани	1665-1670	ANATOMY
27296000_ru	ASSOCIATED_WITH	экспрессии микроРНК	1615-1634	PHYS	опухолевой ткани	1654-1670	DISO
27296000_ru	SUBCLASS_OF	III-IV стадией НМРЛ	1693-1712	DISO	НМРЛ	1708-1712	DISO
27296000_ru	SUBCLASS_OF	низкодифференцированными опухолями	1852-1886	DISO	опухолями	1877-1886	DISO
27296000_ru	PHYSIOLOGY_OF	экспрессии микроРНК	1804-1823	PHYS	ткани	1956-1961	ANATOMY
27296000_ru	ASSOCIATED_WITH	экспрессии микроРНК	1804-1823	PHYS	низкодифференцированными опухолями	1852-1886	DISO
27296000_ru	ASSOCIATED_WITH	степенью дифференцировки опухоли	1429-1461	PHYS	опухоли	1454-1461	DISO
27296000_ru	ASSOCIATED_WITH	НМРЛ	2122-2126	DISO	маркеров неблагоприятного прогноза	2071-2105	FINDING
27296000_ru	AFFECTS	значительно снижен относительно смежной условно-нормальной ткани	1897-1961	FINDING	ткани	1956-1961	ANATOMY
27296000_ru	ASSOCIATED_WITH	низкодифференцированными опухолями	1852-1886	DISO	значительно снижен относительно смежной условно-нормальной ткани	1897-1961	FINDING
27296000_ru	FINDING_OF	значительно снижен относительно смежной условно-нормальной ткани	1897-1961	FINDING	экспрессии микроРНК	1804-1823	PHYS
27296000_ru	FINDING_OF	экспрессия микроРНК let-7a снижена	1489-1523	FINDING	экспрессия микроРНК let-7a	1489-1515	PHYS
27296000_ru	ASSOCIATED_WITH	опухоли	1526-1533	DISO	экспрессия микроРНК let-7a снижена	1489-1523	FINDING
27296000_ru	SUBCLASS_OF	Экспрессия микроРНК	1033-1052	PHYS	Экспрессия	1033-1043	PHYS
27296000_ru	SUBCLASS_OF	экспрессии микроРНК	357-376	PHYS	экспрессии	357-367	PHYS
27296000_ru	SUBCLASS_OF	экспрессии микроРНК	812-831	PHYS	экспрессии	812-822	PHYS
27296000_ru	AFFECTS	НМРЛ	1008-1012	DISO	прогностических маркеров у пациентов	969-1005	FINDING
27296000_ru	FINDING_OF	прогностических маркеров у пациентов	969-1005	FINDING	экспрессии микроРНК	812-831	PHYS
27296000_ru	USED_IN	режиме реального времени	1185-1209	LABPROC	ПЦР	1179-1182	LABPROC
27296000_ru	SUBCLASS_OF	экспрессия микроРНК let-7a	1489-1515	PHYS	экспрессия	1489-1499	PHYS
27296000_ru	AFFECTS	значительно ниже, чем в смежной нормальной ткани	1732-1780	FINDING	ткани	1775-1780	ANATOMY
27296000_ru	ASSOCIATED_WITH	III-IV стадией НМРЛ	1693-1712	DISO	значительно ниже, чем в смежной нормальной ткани	1732-1780	FINDING
27296000_ru	SUBCLASS_OF	экспрессии микроРНК	1804-1823	PHYS	экспрессии	1804-1814	PHYS
27296000_ru	SUBCLASS_OF	экспрессии микроРНК	1615-1634	PHYS	экспрессии	1615-1625	PHYS
27296000_ru	SUBCLASS_OF	злокачественных опухолей легкого	71-103	DISO	злокачественных опухолей	71-95	DISO
27296000_ru	TO_DETECT_OR_STUDY	ПЦР	1179-1182	LABPROC	let-7a	1053-1059	CHEM
27296000_ru	TO_DETECT_OR_STUDY	ПЦР	1179-1182	LABPROC	miR-155	1061-1068	CHEM
27296000_ru	TO_DETECT_OR_STUDY	ПЦР	1179-1182	LABPROC	miR-205	1070-1077	CHEM
27296001_ru	SUBCLASS_OF	трансмембранных белков	21-43	CHEM	белков	37-43	CHEM
27296001_ru	SUBCLASS_OF	Клаудины	0-8	CHEM	трансмембранных белков	21-43	CHEM
27296001_ru	SUBCLASS_OF	белкам плотных контактов	59-83	CHEM	белкам	59-65	CHEM
27296001_ru	SUBCLASS_OF	трансмембранных белков	21-43	CHEM	белкам плотных контактов	59-83	CHEM
27296001_ru	AFFECTS	структурные и функциональные изменения этих белков	136-186	FINDING	злокачественных клетках	101-124	ANATOMY
27296001_ru	SUBCLASS_OF	клаудинов	244-253	CHEM	белков	180-186	CHEM
27296001_ru	AFFECTS	новообразованиях толстой кишки	256-286	DISO	толстой кишки	273-286	ANATOMY
27296001_ru	SUBCLASS_OF	толстой кишки	273-286	ANATOMY	кишки	281-286	ANATOMY
27296001_ru	ORIGINS_FROM	клаудинов	244-253	CHEM	толстой кишки	273-286	ANATOMY
27296001_ru	AFFECTS	аномалий экспрессии клаудинов	224-253	DISO	толстой кишки	273-286	ANATOMY
27296001_ru	ASSOCIATED_WITH	экспрессии клаудинов	233-253	PHYS	новообразованиях толстой кишки	256-286	DISO
27296001_ru	SUBCLASS_OF	доброкачественных полипах толстой кишки	413-452	DISO	полипах	431-438	DISO
27296001_ru	SUBCLASS_OF	толстой кишки	439-452	ANATOMY	кишки	447-452	ANATOMY
27296001_ru	AFFECTS	раке	406-410	DISO	толстой кишки	439-452	ANATOMY
27296001_ru	SUBCLASS_OF	белков плотных контактов	379-403	CHEM	белков	379-385	CHEM
27296001_ru	ASSOCIATED_WITH	экспрессии белков	368-385	PHYS	раке	406-410	DISO
27296001_ru	ASSOCIATED_WITH	экспрессии белков	368-385	PHYS	доброкачественных полипах толстой кишки	413-452	DISO
27296001_ru	ASSOCIATED_WITH	экспрессии белков	368-385	PHYS	белков плотных контактов	379-403	CHEM
27296001_ru	SUBCLASS_OF	толстой кишки	512-525	ANATOMY	кишки	520-525	ANATOMY
27296001_ru	AFFECTS	аденокарцином толстой кишки	498-525	DISO	толстой кишки	512-525	ANATOMY
27296001_ru	SUBCLASS_OF	толстой кишки	548-561	ANATOMY	кишки	556-561	ANATOMY
27296001_ru	PART_OF	биоптаты	528-536	ANATOMY	толстой кишки	548-561	ANATOMY
27296001_ru	SUBCLASS_OF	толстой кишки	660-673	ANATOMY	кишки	668-673	ANATOMY
27296001_ru	AFFECTS	предопухолевых поражений	635-659	DISO	толстой кишки	660-673	ANATOMY
27296001_ru	SUBCLASS_OF	клаудинам-1	758-769	CHEM	клаудинам	758-767	CHEM
27296001_ru	SUBCLASS_OF	клаудинам 4	758-776	CHEM	клаудинам	758-767	CHEM
27296001_ru	SUBCLASS_OF	клаудинам 3	758-772	CHEM	клаудинам	758-767	CHEM
27296001_ru	TO_DETECT_OR_STUDY	иммуногистохимическое исследование	708-742	LABPROC	антителами	745-755	CHEM
27296001_ru	TO_DETECT_OR_STUDY	иммуногистохимическое исследование	708-742	LABPROC	клаудинам	758-767	CHEM
27296001_ru	ASSOCIATED_WITH	экспрессия маркеров	794-813	PHYS	новообразованиях	884-900	DISO
27296001_ru	AFFECTS	новообразованиям	1071-1087	DISO	слизистой оболочке	1088-1106	ANATOMY
27296001_ru	TO_DETECT_OR_STUDY	Иммуногистохимическая реакция	953-982	LABPROC	антителами	985-995	CHEM
27296001_ru	TO_DETECT_OR_STUDY	Иммуногистохимическая реакция	953-982	LABPROC	клаудинам	998-1007	CHEM
27296001_ru	ASSOCIATED_WITH	экспрессия клаудинов	1035-1055	PHYS	клаудинов	1046-1055	CHEM
27296001_ru	ASSOCIATED_WITH	экспрессия клаудинов	1035-1055	PHYS	новообразованиям	1071-1087	DISO
27296001_ru	SUBCLASS_OF	клаудина-1	1205-1215	CHEM	клаудина	1205-1213	CHEM
27296001_ru	ASSOCIATED_WITH	уровень клаудина-1	1197-1215	PHYS	зубчатых образованиях	1154-1175	DISO
27296001_ru	SUBCLASS_OF	клаудина-1	1339-1349	CHEM	клаудина	1339-1347	CHEM
27296001_ru	ASSOCIATED_WITH	степени злокачественности аденокарциномы	1352-1392	PHYS	аденокарциномы	1378-1392	DISO
27296001_ru	SUBCLASS_OF	аденокарциномы	1378-1392	DISO	рак	1268-1271	DISO
27296001_ru	SUBCLASS_OF	клаудина-3	1402-1412	CHEM	клаудина	1402-1410	CHEM
27296001_ru	SUBCLASS_OF	тубулярных аденом	1644-1661	DISO	аденом	1655-1661	DISO
27296001_ru	ASSOCIATED_WITH	экспрессия	1695-1705	PHYS	тубулярных аденом	1644-1661	DISO
27296001_ru	SUBCLASS_OF	клаудина-4	1572-1582	CHEM	клаудина	1572-1580	CHEM
27296001_ru	ASSOCIATED_WITH	Экспрессия клаудина-4	1561-1582	PHYS	клаудина-4	1572-1582	CHEM
27296001_ru	SUBCLASS_OF	зубчатых образованиях	1154-1175	DISO	новообразованиям	1071-1087	DISO
27296001_ru	SUBCLASS_OF	зубчатыми образованиями	1451-1474	DISO	новообразованиям	1071-1087	DISO
