document_id	text	entity_type	spans	UMLS_CUI
27239929_ru	ПКВ13	CHEM	646-651	C2756364
27239929_ru	конъюгированной	CHEM	1464-1479	C3152625
27239929_ru	13-валентной конъюгированной	CHEM	381-409	C3152625
27239929_ru	пневмококковой инфекции	DISO	168-191	C0032269
27239929_ru	вакцин	CHEM	1512-1518	C0042210
27239929_ru	вакцин	CHEM	484-490	C0042210
27239929_ru	ППВ23	CHEM	570-575	C0947642
27239929_ru	ППВ23	CHEM	652-657	C0947642
27239929_ru	АМХ	CHEM	852-855	C1136254
27239929_ru	антимикробных химиопрепаратов	CHEM	821-850	C1136254
27239929_ru	ППВ23	CHEM	477-482	C0947642
27239929_ru	ППВ23	CHEM	1044-1049	C0947642
27239929_ru	антигенам	CHEM	1114-1123	C0003320
27239929_ru	полисахаридной пневмококковых вакцин	CHEM	1482-1518	C1608615
27239929_ru	вакцин	CHEM	1703-1709	C0042210
27239929_ru	инфекции	DISO	183-191	C3714514
27239929_ru	'Превенар-13'	CHEM	411-424	C2756364
27239929_ru	хронической обструктивной болезнью легких	DISO	206-247	C0024117
27239929_ru	болезнью легких	DISO	232-247	C0024115
27239929_ru	Streptococcus pneumoniae	CHEM	1124-1148	C0038410
27239929_ru	пневмококковых вакцин	CHEM	1497-1518	C0358314
27239929_ru	ХОБЛ	DISO	1328-1332	C0024117
27239929_ru	ХОБЛ	DISO	692-696	C0024117
27239929_ru	ХОБЛ	DISO	1529-1533	C0024117
27239929_ru	ХОБЛ	DISO	249-253	C0024117
27239929_ru	ХОБЛ	DISO	296-300	C0024117
27239929_ru	пневмококковой инфекции	DISO	340-363	C0032269
27239991_ru	цитофлавина	CHEM	987-998	C1701400
27239991_ru	пародонтита	DISO	181-192	C0031090
27239991_ru	цитофлавин	CHEM	477-487	C1701400
27239991_ru	генерализованного пародонтита	DISO	163-192	C4023560
27239991_ru	тревоги	DISO	872-879	C0003467
27239991_ru	цитофлавина	CHEM	61-72	C1701400
27239994_ru	Дисфункция	DISO	1280-1290	C3887504
27239994_ru	высокодозным метотрексатом	CHEM	1344-1370	CUILESS
27239994_ru	лейкемических	DISO	212-225	C0023418
27239994_ru	Дисфункция саливации	DISO	1280-1300	C0426534
27239994_ru	Ацетилцистеин	CHEM	1460-1473	C0001047
27239994_ru	ацетилцистеин	CHEM	538-551	C0001047
27239994_ru	метотрексатом	CHEM	1357-1370	C0025677
27239994_ru	метотрексатом	CHEM	259-272	C0025677
27239994_ru	слюны	ANATOMY	201-206	C0036087
27239994_ru	слюны	ANATOMY	1414-1419	C0036087
27239997_ru	зубочелюстных	ANATOMY	14-27	C0011443
27239997_ru	зубочелюстных	ANATOMY	1078-1091	C0011443
27239997_ru	зубочелюстных	ANATOMY	766-779	C0011443
27239997_ru	зубочелюстных аномалий	DISO	14-36	C0262444
27239997_ru	зубочелюстных аномалий	DISO	766-788	C0262444
27239997_ru	зубочелюстных аномалий	DISO	1078-1100	C0262444
27239997_ru	зубов	ANATOMY	604-609	C0040426
27239997_ru	зубочелюстные аномалии	DISO	1471-1493	C0262444
27239997_ru	зубочелюстные	ANATOMY	1471-1484	C0011443
27240041_ru	сосудистой патологией	DISO	184-205	C0042373
27240041_ru	хроническая ишемия мозга	DISO	994-1018	C0265116
27240041_ru	отолитиаз	DISO	981-990	C4728068
27240041_ru	поражения вестибулярной системы	DISO	1213-1244	C0042594
27240041_ru	мозга	ANATOMY	1013-1018	C0006104
27240041_ru	рецидивирующими эпизодами расстройств равновесия	DISO	525-573	CUILESS
27240041_ru	поражения периферической и центральной вестибулярной системы	DISO	827-887	C0042594
27240041_ru	головокружения	DISO	145-159	C0012833
27240041_ru	сосудистой патологией мозга	DISO	184-211	C0007820
27240041_ru	головокружения	DISO	496-510	C0012833
27240041_ru	головокружение	DISO	1328-1342	C0012833
27240041_ru	центральной вестибулярной системы	ANATOMY	854-887	CUILESS
27240041_ru	дисциркуляторная энцефалопатия	DISO	726-756	C0007786
27240041_ru	Рецидивирующие приступы головокружения	DISO	0-38	C2169798
27240041_ru	мозга	ANATOMY	206-211	C0006104
27240041_ru	расстройств равновесия	DISO	551-573	C0281825
27240041_ru	ишемия мозга	DISO	1006-1018	C0917798
27240041_ru	вестибулярной системы	ANATOMY	1223-1244	C0682674
27240041_ru	вестибулярной системы	ANATOMY	866-887	C0682674
27240041_ru	энцефалопатия	DISO	743-756	C0085584
27240041_ru	вегетососудистая дистония	DISO	761-786	C4087348
27240041_ru	ишемия	DISO	1006-1012	C0022116
27240041_ru	головокружения	DISO	957-971	C0012833
27240041_ru	расстройств равновесия	DISO	331-353	C0281825
27240041_ru	периферической вестибулярной системы	ANATOMY	837-851,866-887	CUILESS
27240041_ru	периферического и центрального головокружения	DISO	465-510	C0155501
27240041_ru	центрального головокружения	DISO	483-510	C0155503
27240041_ru	приступы головокружения	DISO	15-38	C0012833
27240041_ru	головокружения	DISO	24-38	C0012833
27240044_ru	клинические симптомы ХИМ	DISO	929-953	CUILESS
27240044_ru	головного мозга	ANATOMY	135-150	C0006104
27240044_ru	мозга	ANATOMY	145-150	C0006104
27240044_ru	мозга	ANATOMY	1399-1404	C0006104
27240044_ru	ишемией головного мозга	DISO	127-150	C0917798
27240044_ru	ишемией мозга	DISO	1391-1404	C0917798
27240044_ru	мексидол	CHEM	91-99	C0128329
27240044_ru	ишемией	DISO	1391-1398	C0022116
27240044_ru	ишемией	DISO	127-134	C0022116
27240044_ru	тревоги	DISO	1002-1009	C0003467
27240044_ru	раствора	CHEM	639-647	C0037633
27240044_ru	головного	ANATOMY	135-144	C0018670
27240044_ru	плазме	ANATOMY	492-498	C0032105
27240044_ru	ХИМ	DISO	202-205	C0265116
27240044_ru	антиоксидантного препарата	CHEM	63-89	C0003402
27240044_ru	хронической ишемией головного мозга	DISO	115-150	C0265116
27240044_ru	надпочечников	ANATOMY	1126-1139	C0001625
27240044_ru	коры надпочечников	ANATOMY	1121-1139	C0001613
27240044_ru	мексидол	CHEM	564-572	C0128329
27240044_ru	крови	ANATOMY	499-504	C0005767
27240044_ru	ХИМ	DISO	950-953	C0265116
27240044_ru	плазме крови	ANATOMY	492-504	C0032105
27240044_ru	депрессии	DISO	343-352	C0011570
27240044_ru	тревоги	DISO	333-340	C0003467
27240044_ru	эритроцитов	ANATOMY	1241-1252	C0014792
27240044_ru	хронической ишемией мозга	DISO	1379-1404	C0265116
27240044_ru	вегетативного	ANATOMY	1022-1035	C0004388
27240044_ru	эритроцитов	ANATOMY	447-458	C0014792
27240044_ru	крови	ANATOMY	1076-1081	C0005767
27240044_ru	мембран эритроцитов	ANATOMY	439-458	C0014780
27240044_ru	физиологического раствора	CHEM	622-647	C0445115
27240044_ru	вегетативного	ANATOMY	362-375	C0004388
27240044_ru	мексидола	CHEM	1355-1364	C0128329
27240044_ru	мексидол	CHEM	853-861	C0128329
27240044_ru	ХИМ	DISO	152-155	C0265116
27240044_ru	крови	ANATOMY	407-412	C0005767
27240045_ru	органическими нарушениями	DISO	483-508	C0683324
27240045_ru	аффективными расстройствами	DISO	383-410	C0525045
27240045_ru	невротическими расстройствами	DISO	445-474	C0027932
27240045_ru	расстройствами личности	DISO	419-442	C0031212
27240045_ru	страдании от заболевания	DISO	671-695	C0281979
27240045_ru	расстройствами шизофренического спектра	DISO	335-374	C0525046
27240045_ru	когнитивным дефицитом	DISO	889-910	C0338656
27240045_ru	шизофренией	DISO	321-332	C0036341
27240046_ru	дыхательных расстройств	DISO	43-66	C0035204
27240046_ru	расстройств сна и дыхания во сне	DISO	410-442	CUILESS
27240046_ru	поведенческих расстройств	DISO	1319-1344	C0004930
27240046_ru	гиповентиляции	DISO	909-923	C3203358
27240046_ru	склерозом	DISO	112-121	C0036429
27240046_ru	Нарушения дыхания во сне	DISO	802-826	C0236845
27240046_ru	расстройств сна	DISO	410-425	C0851578
27240046_ru	нейропсихологических и поведенческих расстройств	DISO	1296-1344	C0027765
27240046_ru	альвеолярной гиповентиляции	DISO	896-923	C0518938
27240046_ru	синдрома альвеолярной гиповентиляции	DISO	887-923	C0518938
27240046_ru	БАС	DISO	669-672	C0002736
27240046_ru	обструктивного апноэ сна	DISO	943-967	C0520679
27240046_ru	БАС	DISO	1226-1229	C0002736
27240046_ru	крови	ANATOMY	1036-1041	C0005767
27240046_ru	Нарушения дыхания	DISO	802-819	C1260922
27240046_ru	тела	ANATOMY	334-338	C0242821
27240046_ru	БАС	DISO	123-126	C0002736
27240046_ru	апноэ	DISO	958-963	C0003578
27240046_ru	апноэ сна	DISO	958-967	C0037315
27240046_ru	БАС	DISO	869-872	C0002736
27240046_ru	амиотрофическим склерозом	DISO	96-121	C0002736
27240046_ru	кислородом	CHEM	1042-1052	C0030054
27240046_ru	синдром обструктивного апноэ сна	DISO	935-967	C0520679
27240046_ru	БАС	DISO	201-204	C0002736
27240046_ru	боковым амиотрофическим склерозом	DISO	88-121	C0002736
27240047_ru	нарушений абстрактного мышления	DISO	1038-1069	C0233642
27240047_ru	патологии мышления и речи	DISO	1171-1196	C0679468
27240047_ru	нарушением мышления	DISO	741-760	C2115875
27240047_ru	расстройствами шизофренического спектра	DISO	262-301	C0525046
27240047_ru	позитивных и негативных симптомов	DISO	464-497	C0871099
27240047_ru	нарушений мышления и речи	DISO	419-444	C0679468
27240047_ru	шизофренией	DISO	1080-1091	C0036341
27240047_ru	негативных симптомов	DISO	477-497	C5442278
27240047_ru	шизофренического	DISO	277-293	C0036341
27240047_ru	шизофрении	DISO	130-140	C0036341
27240047_ru	снижение доступа к ментальному лексикону	DISO	172-212	CUILESS
27240047_ru	нарушением абстрактного мышления	DISO	611-643	C0233642
27240047_ru	нарушения мышления и речи	DISO	100-125	C0679468
27240048_ru	психопатологической	DISO	78-97	C0004936
27240048_ru	шизофрении	DISO	1119-1129	C0036341
27240048_ru	шизофренией	DISO	148-159	C0036341
27240048_ru	негативной симптоматикой	DISO	979-1003	C5442278
27240048_ru	крови	ANATOMY	283-288	C0005767
27240048_ru	АТ	CHEM	196-198	C0003241
27240048_ru	дискинезией	DISO	342-353	C0013384
27240048_ru	шизофренией	DISO	772-783	C0036341
27240048_ru	антител	CHEM	48-55	C0003241
27240048_ru	АТ	CHEM	1063-1065	C0003241
27240048_ru	шизофренией	DISO	300-311	C0036341
27240048_ru	АТ	CHEM	734-736	C0003241
27240048_ru	ПД	DISO	441-443	C0686347
27240048_ru	ПД	DISO	355-357	C0686347
27240048_ru	ДНК	CHEM	63-66	C0012854
27240048_ru	поздней дискинезией	DISO	334-353	C0686347
27240048_ru	психопатологической симптоматики	DISO	78-110	C0233401
27240048_ru	сыворотка	ANATOMY	273-282	C0229671
27240048_ru	АТ	CHEM	57-59	C0003241
27240048_ru	АТ	CHEM	896-898	C0003241
27240048_ru	сыворотка крови	ANATOMY	273-288	C0229671
27240048_ru	АТ	CHEM	494-496	C0003241
27240048_ru	сыворотка	ANATOMY	394-403	C0229671
27240048_ru	АТ	CHEM	548-550	C0003241
27240174_ru	низкомолекулярных гепаринов	CHEM	770-797	C0019139
27240174_ru	острые венозные тромбозы	DISO	920-944	C2728549
27240174_ru	Тромбообразование в системе нижней полой вены	DISO	1262-1307	C0549289
27240174_ru	нижней полой вены	ANATOMY	657-674	C0042458
27240174_ru	низкомолекулярными гепаринами	CHEM	213-242	C0019139
27240174_ru	нарушений двигательных функций	DISO	1114-1144	C0521654
27240174_ru	артерии	ANATOMY	977-984	C0003842
27240174_ru	инфекционные осложнения	DISO	1177-1200	C3160894
27240174_ru	осложнений	DISO	140-150	C0009566
27240174_ru	тяжелое течение заболевания	DISO	1022-1049	CUILESS
27240174_ru	вены	ANATOMY	670-674	C0042449
27240174_ru	тромбозы	DISO	936-944	C0040053
27240174_ru	ВТЭО	DISO	152-156	C0199242
27240174_ru	ВТЭО	DISO	906-910	C0199242
27240174_ru	СГБ	DISO	815-818	C0018378
27240174_ru	легочной артерии	ANATOMY	968-984	C0034052
27240174_ru	центральной вене	ANATOMY	1221-1237	C0682606
27240174_ru	СГБ	DISO	1320-1323	C0018378
27240174_ru	СГБ	DISO	316-319	C0018378
27240174_ru	сосудов системы нижней полой вены	ANATOMY	641-674	CUILESS
27240174_ru	венозные	ANATOMY	927-935	C0042449
27240174_ru	венозного тромбообразования	DISO	169-196	C0042487
27240174_ru	полой вены	ANATOMY	664-674	C0042460
27240174_ru	неврологической симптоматики	DISO	865-893	C0235031
27240174_ru	тромбообразования	DISO	179-196	C0040053
27240174_ru	вены	ANATOMY	1303-1307	C0042449
27240174_ru	синдрома Гийена-Барре	DISO	293-314	C0018378
27240174_ru	вене	ANATOMY	1233-1237	C0042449
27240174_ru	тромбоэмболических осложнений	DISO	121-150	CUILESS
27240174_ru	гепаринами	CHEM	232-242	C0019134
27240174_ru	венозных	ANATOMY	112-120	C0042449
27240174_ru	ВТЭО	DISO	469-473	C0199242
27240174_ru	тромбоэмболия	DISO	954-967	C0040038
27240174_ru	Тромбообразование	DISO	1262-1279	C0040053
27240174_ru	СГБ	DISO	527-530	C0018378
27240174_ru	осложнения	DISO	1190-1200	C0009566
27240174_ru	тромбоэмболия легочной артерии	DISO	954-984	C0034065
27240174_ru	гепаринов	CHEM	788-797	C0019134
27240174_ru	инфекционные	DISO	1177-1189	C0009450
27240174_ru	полой вены	ANATOMY	1297-1307	C0042460
27240174_ru	сосудов	ANATOMY	641-648	C0005847
27240174_ru	венозных тромбоэмболических осложнений	DISO	112-150	C0199242
27240174_ru	нижней полой вены	ANATOMY	1290-1307	C0042458
27240174_ru	легочной	ANATOMY	968-976	C0024109
27240174_ru	венозного	ANATOMY	169-178	C0042449
27240174_ru	венозные тромбозы	DISO	927-944	C0042487
27240177_ru	немулекс	CHEM	84-92	C0132515
27240177_ru	нимесулида	CHEM	72-82	C0132515
27240177_ru	БНС	DISO	1174-1177	C0457950
27240177_ru	острой боли в нижней части спины	DISO	104-136	C0457950
27240177_ru	БНС	DISO	138-141	C0457950
27240177_ru	БНС	DISO	237-240	C0457950
27240177_ru	симптома Ласега	DISO	643-658	CUILESS
27240177_ru	первичным синдромом БНС	DISO	217-240	CUILESS
27240177_ru	Немулекс	CHEM	888-896	C0132515
